job_title,company,location,link,description
Business Recruiter,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5754209004?gh_jid=5754209004,
"Business Systems Architect, AI",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5699248004?gh_jid=5699248004,
Community Experiences Manager,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5721796004?gh_jid=5721796004,
"Community Marketing Manager - Figma Weave (New York, United States) ",Figma,"New York, NY",https://boards.greenhouse.io/figma/jobs/5748282004?gh_jid=5748282004,
Community Support Specialist,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5734604004?gh_jid=5734604004,
"Community Support Specialist, Weekend (London, United Kingdom) ",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5738311004?gh_jid=5738311004,
"Compliance Manager, Customer Trust & Third Party Risk",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5735296004?gh_jid=5735296004,
"Corporate Development & Strategy, M&A Integration",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5699991004?gh_jid=5699991004,
Creator & Affiliate Marketing Manager,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5703160004?gh_jid=5703160004,
"Customer Enablement Manager - Figma Weave (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5765688004?gh_jid=5765688004,
"Customer Enablement Manager - Figma Weave (New York, United States)",Figma,"New York, NY",https://boards.greenhouse.io/figma/jobs/5765928004?gh_jid=5765928004,
Data Engineer,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5220003004?gh_jid=5220003004,
Data Scientist  ,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5552580004?gh_jid=5552580004,
"Data Scientist - Developer Tools (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5753818004?gh_jid=5753818004,
"Demand Generation Manager (London, United Kingdom or Berlin, Germany) ",Figma,"London, England • Berlin, Germany",https://boards.greenhouse.io/figma/jobs/5748231004?gh_jid=5748231004,
Demand Generation Manager (Singapore),Figma,Singapore,https://boards.greenhouse.io/figma/jobs/5774993004?gh_jid=5774993004,
Demo Strategy & Effectiveness Manager ,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5628218004?gh_jid=5628218004,
"Designer Advocate - Figma Weave (New York, United States)",Figma,"New York, NY",https://boards.greenhouse.io/figma/jobs/5692764004?gh_jid=5692764004,
Design Operations Strategist,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5776278004?gh_jid=5776278004,
"Director, Commercial Sales (Paris, France) ",Figma,"Paris, France",https://boards.greenhouse.io/figma/jobs/5734999004?gh_jid=5734999004,
"Director, Corporate & Securities Counsel",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5752781004?gh_jid=5752781004,
"Director, Design - Communication Tools",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5661397004?gh_jid=5661397004,
"Director, Federal Sales",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5728495004?gh_jid=5728495004,
"Director, Product Marketing ",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5732415004?gh_jid=5732415004,
"Director, Sales Enablement ",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5781632004?gh_jid=5781632004,
"Director, Software Engineering - Growth",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5579903004?gh_jid=5579903004,
"Director, Software Engineering - Product Platform",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5600388004?gh_jid=5600388004,
"Distribution Partner Manager (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5660873004?gh_jid=5660873004,
 Distribution Partner Manager (Singapore),Figma,Singapore,https://boards.greenhouse.io/figma/jobs/5756184004?gh_jid=5756184004,
"Distribution Partner Manager (Tokyo, Japan)",Figma,"Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5724297004?gh_jid=5724297004,
"Early Career, Software Engineer (2026) ",Figma,"San Francisco, CA • New York, NY",https://boards.greenhouse.io/figma/jobs/5616603004?gh_jid=5616603004,
Email Marketing Operations,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5781862004?gh_jid=5781862004,
"Enterprise Solutions Consultant (Bengaluru, India)",Figma,"Bengaluru, India",https://boards.greenhouse.io/figma/jobs/5615966004?gh_jid=5615966004,
"Enterprise Support Specialist, Japanese Speaking",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5728959004?gh_jid=5728959004,
"Enterprise Support Specialist, Korean Speaking",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5733495004?gh_jid=5733495004,
"Enterprise Support Specialist, Portuguese Speaking",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5733496004?gh_jid=5733496004,
"Executive Assistant, Product Support ",Figma,"San Francisco, CA",https://boards.greenhouse.io/figma/jobs/5575026004?gh_jid=5575026004,
"Executive Assistant, Sales (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5764896004?gh_jid=5764896004,
GTM Strategy Manager ,Figma,"New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5739002004?gh_jid=5739002004,
Inside Sales Representative - Early Career (2026),Figma,"New York, NY",https://boards.greenhouse.io/figma/jobs/5726175004?gh_jid=5726175004,
"Inside Sales Representative (Sao Paulo, Brazil) ",Figma,"São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5721644004?gh_jid=5721644004,
"Inside Sales Representative (Tokyo, Japan) ",Figma,"Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5727166004?gh_jid=5727166004,
"Integration Engineer, AI",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5660560004?gh_jid=5660560004,
IT Operations Specialist (Singapore),Figma,Singapore,https://boards.greenhouse.io/figma/jobs/5770235004?gh_jid=5770235004,
Launch Strategy & Operations - Marketing & Comms,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5729141004?gh_jid=5729141004,
"Legal Operations Lead, CLM & Technology",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5737291004?gh_jid=5737291004,
"Manager, Enterprise Sales (São Paulo, Brazil)  ",Figma,"São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5737083004?gh_jid=5737083004,
"Manager, Enterprise Support (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5740382004?gh_jid=5740382004,
"Manager, Field Marketing",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5711923004?gh_jid=5711923004,
"Manager, Figma for Education ",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5737701004?gh_jid=5737701004,
"Manager, GTM Finance",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5722839004?gh_jid=5722839004,
"Manager, Mid-Market Sales",Figma,"San Francisco, CA • United States",https://boards.greenhouse.io/figma/jobs/5696205004?gh_jid=5696205004,
"Manager, Mid-Market Sales ",Figma,"New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5564202004?gh_jid=5564202004,
"Manager, Mid-Market Sales (São Paulo, Brazil)",Figma,"São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5563744004?gh_jid=5563744004,
"Manager, Product Marketing ",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5732508004?gh_jid=5732508004,
"Manager, Product Support - Figma Weave (London, United Kingdom or Tel Aviv, Israel) ",Figma,"Tel Aviv, Israel • London, England",https://boards.greenhouse.io/figma/jobs/5741609004?gh_jid=5741609004,
"Manager, Recruiting (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5726523004?gh_jid=5726523004,
"Manager, SMB Sales (São Paulo, Brazil)",Figma,"São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5736080004?gh_jid=5736080004,
"Manager, SMB Sales (Tokyo, Japan) ",Figma,"Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5738017004?gh_jid=5738017004,
"Manager, Software Engineering - Billing",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5722244004?gh_jid=5722244004,
"Manager, Software Engineering - Collaboration Tools",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5654898004?gh_jid=5654898004,
"Manager, Software Engineering - Creation Engine",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5696366004?gh_jid=5696366004,
"Manager, Software Engineering - Developer Tools (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5574708004?gh_jid=5574708004,
"Manager, Software Engineering - Expressive AI",Figma,"New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5678196004?gh_jid=5678196004,
"Manager, Software Engineering - Figma Weave (Tel Aviv, Israel)",Figma,"Tel Aviv, Israel",https://boards.greenhouse.io/figma/jobs/5692726004?gh_jid=5692726004,
"Manager, Software Engineering - Interaction Design",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5778796004?gh_jid=5778796004,
"Manager, Solutions Consulting",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5697641004?gh_jid=5697641004,
"Manager, Solutions Consulting (Berlin, Germany)",Figma,"Berlin, Germany",https://boards.greenhouse.io/figma/jobs/5594549004?gh_jid=5594549004,
"Manager, Solutions Consulting (Paris, France)",Figma,"Paris, France",https://boards.greenhouse.io/figma/jobs/5735113004?gh_jid=5735113004,
"Manager, Strategic Sales",Figma,"San Francisco, CA • New York, NY",https://boards.greenhouse.io/figma/jobs/5620034004?gh_jid=5620034004,
Marketing Strategy Manager,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5725496004?gh_jid=5725496004,
"Office Manager (Tel Aviv, Israel)",Figma,"Tel Aviv, Israel",https://boards.greenhouse.io/figma/jobs/5764795004?gh_jid=5764795004,
"Office Manager (Tokyo, Japan) ",Figma,"Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5775045004?gh_jid=5775045004,
"Partner Manager, Scaled",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5705600004?gh_jid=5705600004,
People Analyst,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5737300004?gh_jid=5737300004,
"People Partner, Engineering (London, United Kingdom)",Figma,"London, England; Tel Aviv, Israel",https://boards.greenhouse.io/figma/jobs/5722567004?gh_jid=5722567004,
Product Designer ,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5711571004?gh_jid=5711571004,
"Product Designer, AI Models",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5711913004?gh_jid=5711913004,
"Product Designer - Design, Dev, & AI Tools",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5711468004?gh_jid=5711468004,
"Product Designer - Figma Weave (Tel Aviv, Israel)",Figma,"Tel Aviv, Israel",https://boards.greenhouse.io/figma/jobs/5753515004?gh_jid=5753515004,
"Product Designer, Growth & Monetization",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5711595004?gh_jid=5711595004,
"Product Manager, AI",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5574247004?gh_jid=5574247004,
"Product Manager, CMS",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5694470004?gh_jid=5694470004,
"Product Manager, Creation Engine",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5632187004?gh_jid=5632187004,
"Product Manager, Design Tools",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5505263004?gh_jid=5505263004,
"Product Manager, Growth",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5693075004?gh_jid=5693075004,
"Product Manager, Scale",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5641078004?gh_jid=5641078004,
"Product Manager, Sites",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5701839004?gh_jid=5701839004,
"Product Marketing Manager, Builder Audience",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5776152004?gh_jid=5776152004,
"Product Support Specialist, Japanese Speaking (London, United Kingdom) ",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5761007004?gh_jid=5761007004,
Recruiting Associate (Singapore),Figma,Singapore,https://boards.greenhouse.io/figma/jobs/5703992004?gh_jid=5703992004,
"Recruiting Associate (Tel Aviv, Israel)",Figma,"Tel Aviv, Israel",https://boards.greenhouse.io/figma/jobs/5731760004?gh_jid=5731760004,
"Regional Marketing Manager (Tokyo, Japan)",Figma,"Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5728528004?gh_jid=5728528004,
"Researcher, Core Product Strategy",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5651744004?gh_jid=5651744004,
Sales Enablement Manager ,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5739572004?gh_jid=5739572004,
"Sales Enablement Manager (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5777692004?gh_jid=5777692004,
Sales Onboarding Program Manager,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5659927004?gh_jid=5659927004,
"Sales Operations Manager (Tokyo, Japan)",Figma,"Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5756186004?gh_jid=5756186004,
Security Engineer,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5551463004?gh_jid=5551463004,
"Senior Account Executive, SMB",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5565447004?gh_jid=5565447004,
Senior CES Operations Manager,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5725192004?gh_jid=5725192004,
"Senior Inside Sales Representative (Paris, France)",Figma,"Paris, France",https://boards.greenhouse.io/figma/jobs/5727707004?gh_jid=5727707004,
Senior Inside Sales Representative (Singapore),Figma,Singapore,https://boards.greenhouse.io/figma/jobs/5770237004?gh_jid=5770237004,
"Senior Inside Sales Representative (Tokyo, Japan) ",Figma,"Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5727168004?gh_jid=5727168004,
"Senior Manager, Enterprise Sales (Berlin, Germany)",Figma,"Berlin, Germany",https://boards.greenhouse.io/figma/jobs/5720434004?gh_jid=5720434004,
"Senior Manager, Enterprise Sales (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5670593004?gh_jid=5670593004,
"Senior Manager, Enterprise Sales (Paris, France)",Figma,"Paris, France",https://boards.greenhouse.io/figma/jobs/5764200004?gh_jid=5764200004,
"Senior Manager, Enterprise Sales (Tokyo, Japan)",Figma,"Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5753194004?gh_jid=5753194004,
"Senior Manager, Revenue Transformation",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5734651004?gh_jid=5734651004,
"Senior Solutions Consultant (Tokyo, Japan)",Figma,"Tokyo, Japan",https://boards.greenhouse.io/figma/jobs/5721527004?gh_jid=5721527004,
Senior Technical Revenue Manager,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5735644004?gh_jid=5735644004,
"Software Engineer, AI Platforms",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5691886004?gh_jid=5691886004,
"Software Engineer, AI Product",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5551730004?gh_jid=5551730004,
"Software Engineer, Backend - Figma Weave (Tel Aviv, Israel) ",Figma,"Tel Aviv, Israel",https://boards.greenhouse.io/figma/jobs/5692525004?gh_jid=5692525004,
"Software Engineer, C++",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5552530004?gh_jid=5552530004,
"Software Engineer, Distributed Systems",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5552549004?gh_jid=5552549004,
"Software Engineer, Full Stack",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5691911004?gh_jid=5691911004,
"Software Engineer, Fullstack - Figma Weave (Tel Aviv, Israel) ",Figma,"Tel Aviv, Israel",https://boards.greenhouse.io/figma/jobs/5692524004?gh_jid=5692524004,
"Software Engineer, Graphics - Figma Weave (Tel Aviv, Israel or London, United Kingdom) ",Figma,"Tel Aviv, Israel • London, England",https://boards.greenhouse.io/figma/jobs/5692548004?gh_jid=5692548004,
"Software Engineer, Graphics & Media",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5552522004?gh_jid=5552522004,
"Software Engineer, Growth & Monetization",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5552560004?gh_jid=5552560004,
"Software Engineer Intern, Developer Tools (2026) (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5621177004?gh_jid=5621177004,
"Software Engineer, Machine Learning",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5551532004?gh_jid=5551532004,
"Software Engineer, Production Engineering",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5551649004?gh_jid=5551649004,
"Software Engineer, Web Platform",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5759501004?gh_jid=5759501004,
Solutions Consultant,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5478247004?gh_jid=5478247004,
"Solutions Consultant (Berlin, Germany)",Figma,"Berlin, Germany",https://boards.greenhouse.io/figma/jobs/5735853004?gh_jid=5735853004,
"Solutions Consultant (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5735493004?gh_jid=5735493004,
"Solutions Consultant (Paris, France)",Figma,"Paris, France",https://boards.greenhouse.io/figma/jobs/5735542004?gh_jid=5735542004,
"Solutions Consultant (São Paulo, Brazil)",Figma,"São Paulo, Brazil",https://boards.greenhouse.io/figma/jobs/5659640004?gh_jid=5659640004,
"Strategic Finance, Finance Systems & Automation",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5701959004?gh_jid=5701959004,
Strategic Program Manager,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5737778004?gh_jid=5737778004,
"Strategic Program Manager, Contingent Workforce",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5735636004?gh_jid=5735636004,
"Technical Account Manager (London, United Kingdom)",Figma,"London, England; Paris, France",https://boards.greenhouse.io/figma/jobs/5587219004?gh_jid=5587219004,
Technical Learning Specialist,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5687519004?gh_jid=5687519004,
"Technical Program Manager, AI Research",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5707695004?gh_jid=5707695004,
"Technical Quality Specialist (London, United Kingdom)",Figma,"London, England",https://boards.greenhouse.io/figma/jobs/5708436004?gh_jid=5708436004,
Technical Recruiter,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5699965004?gh_jid=5699965004,
"Technical Recruiter - Figma Weave (Tel Aviv, Israel)",Figma,"Tel Aviv, Israel",https://boards.greenhouse.io/figma/jobs/5692186004?gh_jid=5692186004,
"Technical Recruiter, Product & Design",Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5700899004?gh_jid=5700899004,
Web Content Strategist,Figma,"San Francisco, CA • New York, NY • United States",https://boards.greenhouse.io/figma/jobs/5736009004?gh_jid=5736009004,
"2026 - Design Strategist Intern, NYC ",Mongodb,New York City,https://www.mongodb.com/careers/job/?gh_jid=7292725,
"2026, Growth Marketing Intern - NYC",Mongodb,New York City,https://www.mongodb.com/careers/job/?gh_jid=7378865,
"2026 - GTM Engineering Intern, Palo Alto",Mongodb,Palo Alto,https://www.mongodb.com/careers/job/?gh_jid=7335935,
"2026 - Industry Solutions Intern, Dublin",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7378833,
"2026 - Information Security Engineering Intern, Seattle",Mongodb,Seattle,https://www.mongodb.com/careers/job/?gh_jid=7292751,
"2026 - Internal AI Product Management Intern, Palo Alto",Mongodb,Palo Alto,https://www.mongodb.com/careers/job/?gh_jid=7336095,
"2026 - Legal Intern, NYC",Mongodb,New York City,https://www.mongodb.com/careers/job/?gh_jid=7335941,
"2026 - Next in Tech Summit, NORAM",Mongodb,Austin; New York City; Palo Alto; San Francisco; Seattle,https://www.mongodb.com/careers/job/?gh_jid=7569187,
"2026 - Product and Technology Analytics Intern, NYC",Mongodb,New York City,https://www.mongodb.com/careers/job/?gh_jid=7335949,
"2026 - Product Management Intern, Dublin",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7292721,
"2026, Product Management Intern - Toronto",Mongodb,Toronto,https://www.mongodb.com/careers/job/?gh_jid=7378811,
"2026 - Product Management Intern, US",Mongodb,New York City; San Francisco,https://www.mongodb.com/careers/job/?gh_jid=7375696,
"2026 - Security Intern, Dublin",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7375639,
"2026 - Software Engineering Intern, Toronto",Mongodb,Toronto,https://www.mongodb.com/careers/job/?gh_jid=7239049,
"2026 - Solutions Assurance Intern, Dublin",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7378837,
"2026 - Technical Writer Intern, Dublin",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7292717,
"2026 - UX Research Intern, Dublin",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7292728,
"2026 - Women in Tech, EMEA",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7574659,
Account Development Representative,Mongodb,Austin,https://www.mongodb.com/careers/job/?gh_jid=7311204,
Account Development Representative,Mongodb,Toronto,https://www.mongodb.com/careers/job/?gh_jid=7311234,
Account Development Representative,Mongodb,New York City,https://www.mongodb.com/careers/job/?gh_jid=7310506,
Account Development Representative,Mongodb,Atlanta,https://www.mongodb.com/careers/job/?gh_jid=7317925,
"Account Development Representative, Dutch Speaking",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7337554,
"Account Development Representative, French Speaking",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=6758218,
"Account Development Representative, German Speaking",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7337287,
"Account Development Representative, German & Turkish Speaking",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7298536,
"Account Development Representative, Italian Speaking",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7338090,
"Account Development Representative, Spanish & Portuguese Speaking",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7335205,
"Account Executive, Acquisition",Mongodb,Hong Kong,https://www.mongodb.com/careers/job/?gh_jid=7154017,
"Account Executive ( Bahasa, Thai or Vietnamese Speaker)",Mongodb,Singapore,https://www.mongodb.com/careers/job/?gh_jid=7211619,
"Account Executive, Growth",Mongodb,Milan,https://www.mongodb.com/careers/job/?gh_jid=5573926,
Advisory Pre-Sales Solutions Architect,Mongodb,Tysons,https://www.mongodb.com/careers/job/?gh_jid=7027409,
"Associate, Accounts Receivable",Mongodb,Gurugram,https://www.mongodb.com/careers/job/?gh_jid=7436778,
Associate Legal Counsel,Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7518939,
Associate Partner Specialist,Mongodb,Bengaluru; Gurugram; Mumbai,https://www.mongodb.com/careers/job/?gh_jid=7365568,
Associate Videographer,Mongodb,New York City,https://www.mongodb.com/careers/job/?gh_jid=7513310,
Chief Accounting Officer,Mongodb,Palo Alto,https://www.mongodb.com/careers/job/?gh_jid=7472597,
Cloud Operations Engineer,Mongodb,Palo Alto; Seattle,https://www.mongodb.com/careers/job/?gh_jid=7520623,
Cloud Operations Engineer,Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7453323,
Commercial Growth Account Executive - Native German speaking,Mongodb,Berlin,https://www.mongodb.com/careers/job/?gh_jid=7479849,
Commercial Growth Account Executive - Native German speaking,Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7276216,
"Commercial Growth, Account Executive (Spanish Speaker)",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7541145,
Competitive Intelligence Operations Analyst,Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7477070,
Consulting Engineer,Mongodb,Atlanta; Austin; Boston; Chicago,https://www.mongodb.com/careers/job/?gh_jid=7405852,
"Consulting Engineer, Remote Services",Mongodb,Gurugram,https://www.mongodb.com/careers/job/?gh_jid=7361346,
Customer Success Manager,Mongodb,Shenzhen,https://www.mongodb.com/careers/job/?gh_jid=7384044,
"Customer Success Manager, Scaled",Mongodb,São Paulo,https://www.mongodb.com/careers/job/?gh_jid=7397994,
Customer Success Manager - Turkish Speaker,Mongodb,Dubai,https://www.mongodb.com/careers/job/?gh_jid=7454663,
Digital Ops Data Manager,Mongodb,Austin; Chicago,https://www.mongodb.com/careers/job/?gh_jid=7534583,
"Director, Executive Communications",Mongodb,New York City; Palo Alto,https://www.mongodb.com/careers/job/?gh_jid=7409019,
"Director, Global Indirect Tax",Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=7407146,
"Director, Global Indirect Tax",Mongodb,Palo Alto; San Francisco; United States,https://www.mongodb.com/careers/job/?gh_jid=7407144,
"Director, Internal Audit & Controls Transformation",Mongodb,Austin,https://www.mongodb.com/careers/job/?gh_jid=7387191,
"Director, IT",Mongodb,New York City; San Francisco,https://www.mongodb.com/careers/job/?gh_jid=7103182,
Director of Compliance,Mongodb,New York City; Seattle; United States,https://www.mongodb.com/careers/job/?gh_jid=7555149,
"Director, Product Marketing",Mongodb,United States,https://www.mongodb.com/careers/job/?gh_jid=7434504,
EMEA PMO Manager ,Mongodb,Dublin,https://www.mongodb.com/careers/job/?gh_jid=6527524,
Enterprise Account Executive,Mongodb,Frankfurt,https://www.mongodb.com/careers/job/?gh_jid=7160353,
Enterprise Account Executive,Mongodb,Dubai,https://www.mongodb.com/careers/job/?gh_jid=7578590,
Enterprise Account Executive,Mongodb,Madrid,https://www.mongodb.com/careers/job/?gh_jid=7257330,
Enterprise Account Executive,Mongodb,Tel Aviv,https://www.mongodb.com/careers/job/?gh_jid=6640101,
Enterprise Account Executive,Mongodb,London,https://www.mongodb.com/careers/job/?gh_jid=7026136,
Enterprise Account Executive,Mongodb,Paris,https://www.mongodb.com/careers/job/?gh_jid=7256839,
